,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0,466.0,817.0,555.0,887.0,505.0,723.0,322.0,1288.0,218.0,798.0,585.0,931.0,565.0,926.0,565.0,1164.0,510.0,1120.0,381.0,1204.0,456.0,1164.0,644.0,1254.0,614.0,1239.0,322.0,1298.0,342.0,1249.0,381.0,1571.0,381.0,1516.0
1,465.0,818.0,559.0,887.0,502.0,717.0,322.0,1288.0,218.0,798.0,584.0,932.0,564.0,927.0,564.0,1160.0,510.0,1120.0,386.0,1199.0,446.0,1165.0,644.0,1254.0,609.0,1234.0,322.0,1303.0,342.0,1254.0,381.0,1570.0,381.0,1516.0
2,465.0,818.0,559.0,887.0,502.0,717.0,322.0,1288.0,218.0,798.0,584.0,932.0,564.0,927.0,564.0,1164.0,510.0,1120.0,386.0,1199.0,441.0,1164.0,643.0,1254.0,609.0,1234.0,322.0,1303.0,342.0,1254.0,381.0,1570.0,381.0,1516.0
3,469.0,818.0,558.0,887.0,511.0,717.0,321.0,1288.0,217.0,798.0,583.0,932.0,563.0,927.0,568.0,1159.0,514.0,1120.0,385.0,1204.0,445.0,1164.0,642.0,1253.0,613.0,1233.0,321.0,1303.0,341.0,1253.0,380.0,1570.0,380.0,1515.0
4,469.0,818.0,559.0,888.0,502.0,717.0,321.0,1288.0,217.0,798.0,583.0,932.0,568.0,927.0,563.0,1160.0,514.0,1120.0,385.0,1204.0,445.0,1164.0,643.0,1253.0,613.0,1234.0,321.0,1303.0,341.0,1253.0,380.0,1570.0,380.0,1516.0
5,465.0,814.0,558.0,888.0,502.0,718.0,321.0,1288.0,218.0,799.0,583.0,932.0,568.0,922.0,568.0,1159.0,509.0,1120.0,386.0,1204.0,425.0,1169.0,642.0,1253.0,613.0,1234.0,321.0,1303.0,341.0,1248.0,381.0,1569.0,381.0,1515.0
6,465.0,819.0,559.0,888.0,502.0,717.0,322.0,1288.0,218.0,799.0,584.0,932.0,564.0,927.0,564.0,1160.0,509.0,1120.0,386.0,1204.0,425.0,1174.0,643.0,1253.0,613.0,1234.0,322.0,1303.0,341.0,1253.0,381.0,1575.0,381.0,1515.0
7,470.0,818.0,559.0,887.0,512.0,716.0,321.0,1288.0,217.0,798.0,584.0,932.0,569.0,922.0,564.0,1159.0,510.0,1120.0,386.0,1204.0,435.0,1164.0,643.0,1254.0,609.0,1234.0,321.0,1303.0,341.0,1249.0,381.0,1571.0,381.0,1516.0
8,465.0,818.0,559.0,888.0,502.0,717.0,322.0,1288.0,218.0,799.0,584.0,932.0,564.0,927.0,564.0,1160.0,510.0,1120.0,386.0,1199.0,436.0,1165.0,643.0,1254.0,609.0,1234.0,322.0,1303.0,342.0,1254.0,381.0,1571.0,381.0,1516.0
9,470.0,813.0,559.0,887.0,512.0,717.0,321.0,1288.0,218.0,798.0,584.0,932.0,564.0,927.0,564.0,1160.0,510.0,1120.0,386.0,1199.0,435.0,1165.0,643.0,1254.0,609.0,1234.0,321.0,1303.0,341.0,1249.0,381.0,1570.0,381.0,1516.0
